metric,value,model
specificity,0.9907834101382489,cnn
specificity,0.9917506874427131,cnn
specificity,0.992653810835629,cnn
specificity,0.9907578558225508,cnn
specificity,0.9843462246777164,cnn
specificity,0.9870609981515711,cnn
specificity,0.984360625574977,cnn
specificity,0.9935602575896965,cnn
specificity,0.9879963065558633,cnn
specificity,0.9898897058823529,cnn
specificity,0.9834254143646409,cnn
specificity,0.9843462246777164,cnn
specificity,0.9889604415823368,cnn
specificity,0.9806985294117647,cnn
specificity,0.9926470588235294,cnn
specificity,0.9889807162534435,cnn
specificity,0.9944802207911684,cnn
specificity,0.9899082568807339,cnn
specificity,0.9917355371900827,cnn
specificity,0.9898897058823529,cnn
specificity,0.983440662373505,cnn
specificity,0.9816345270890725,cnn
specificity,0.9870609981515711,cnn
specificity,0.9889604415823368,cnn
specificity,0.9880184331797235,cnn
specificity,0.9935424354243543,cnn
specificity,0.9889400921658986,cnn
specificity,0.9935779816513761,cnn
specificity,0.9916974169741697,cnn
specificity,0.9898523985239852,cnn
specificity,0.9806985294117647,cnn
specificity,0.9898336414048059,cnn
specificity,0.9908088235294118,cnn
specificity,0.990791896869245,cnn
specificity,0.9889705882352942,cnn
specificity,0.992633517495396,cnn
specificity,0.9861623616236163,cnn
specificity,0.9898617511520738,cnn
specificity,0.9852941176470589,cnn
specificity,0.9871441689623508,cnn
specificity,0.9898710865561694,cnn
specificity,0.9889705882352942,cnn
specificity,0.9926402943882244,cnn
specificity,0.9926402943882244,cnn
specificity,0.9880624426078971,cnn
specificity,0.9880404783808647,cnn
specificity,0.9871559633027523,cnn
specificity,0.9871205151793928,cnn
specificity,0.9917355371900827,cnn
specificity,0.9880624426078971,cnn
specificity,0.9908088235294118,cnn
specificity,0.9834254143646409,cnn
specificity,0.9852941176470589,cnn
specificity,0.9898523985239852,cnn
specificity,0.983440662373505,cnn
specificity,0.984375,cnn
specificity,0.9889604415823368,cnn
specificity,0.9871441689623508,cnn
specificity,0.9816176470588235,cnn
specificity,0.9834101382488479,cnn
specificity,0.9908172635445363,cnn
specificity,0.988950276243094,cnn
specificity,0.9917279411764706,cnn
specificity,0.9852941176470589,cnn
specificity,0.9889400921658986,cnn
specificity,0.9862005519779209,cnn
specificity,0.9907749077490775,cnn
specificity,0.9908003679852806,cnn
specificity,0.9889604415823368,cnn
specificity,0.9917279411764706,cnn
specificity,0.9935245143385754,cnn
specificity,0.9889604415823368,cnn
specificity,0.9917050691244239,cnn
specificity,0.9880733944954129,cnn
specificity,0.9908088235294118,cnn
specificity,0.9861751152073732,cnn
specificity,0.9871086556169429,cnn
specificity,0.98989898989899,cnn
specificity,0.9880184331797235,cnn
specificity,0.9908172635445363,cnn
specificity,0.9880073800738007,cnn
specificity,0.988929889298893,cnn
specificity,0.990791896869245,cnn
specificity,0.9880514705882353,cnn
specificity,0.9834710743801653,cnn
specificity,0.9833795013850416,cnn
specificity,0.9835013748854262,cnn
specificity,0.9871677360219981,cnn
specificity,0.9898804047838087,cnn
specificity,0.9898897058823529,cnn
specificity,0.984375,cnn
specificity,0.9862005519779209,cnn
specificity,0.9935483870967742,cnn
specificity,0.9889196675900277,cnn
specificity,0.9908003679852806,cnn
specificity,0.9852941176470589,cnn
specificity,0.9862005519779209,cnn
specificity,0.9898710865561694,cnn
specificity,0.9852670349907919,cnn
specificity,0.9898897058823529,cnn
specificity,0.9880294659300184,cnn
specificity,0.9871205151793928,cnn
specificity,0.9862258953168044,cnn
specificity,0.9880514705882353,cnn
specificity,0.9871086556169429,cnn
specificity,0.9862005519779209,cnn
specificity,0.9917279411764706,cnn
specificity,0.9862005519779209,cnn
specificity,0.990791896869245,cnn
specificity,0.983440662373505,cnn
specificity,0.9917279411764706,cnn
specificity,0.9825367647058824,cnn
specificity,0.9844179651695693,cnn
specificity,0.9834558823529411,cnn
specificity,0.9898804047838087,cnn
specificity,0.984360625574977,cnn
specificity,0.987072945521699,cnn
specificity,0.9889400921658986,cnn
specificity,0.9889807162534435,cnn
specificity,0.9871086556169429,cnn
specificity,0.9935661764705882,cnn
specificity,0.9907834101382489,cnn
specificity,0.9898804047838087,cnn
specificity,0.9825206991720331,cnn
specificity,0.9935661764705882,cnn
specificity,0.9861751152073732,cnn
specificity,0.9880073800738007,cnn
specificity,0.9953959484346224,cnn
specificity,0.9862385321100917,cnn
specificity,0.996309963099631,cnn
specificity,0.9898617511520738,cnn
specificity,0.9834558823529411,cnn
specificity,0.9833948339483395,cnn
specificity,0.9862005519779209,cnn
specificity,0.9898804047838087,cnn
specificity,0.9862005519779209,cnn
specificity,0.9889196675900277,cnn
specificity,0.9880073800738007,cnn
specificity,0.9899082568807339,cnn
specificity,0.9834254143646409,cnn
specificity,0.9907663896583564,cnn
specificity,0.9871086556169429,cnn
specificity,0.9871086556169429,cnn
specificity,0.9926062846580407,cnn
specificity,0.9889604415823368,cnn
specificity,0.9889604415823368,cnn
specificity,0.9898523985239852,cnn
specificity,0.9862005519779209,cnn
specificity,0.9916820702402958,cnn
specificity,0.9853076216712581,cnn
specificity,0.9916897506925207,cnn
specificity,0.9861878453038674,cnn
specificity,0.9917355371900827,cnn
specificity,0.9917127071823204,cnn
specificity,0.9880514705882353,cnn
specificity,0.992633517495396,cnn
specificity,0.988950276243094,cnn
specificity,0.985280588776449,cnn
specificity,0.9899082568807339,cnn
specificity,0.9889705882352942,cnn
specificity,0.9871441689623508,cnn
specificity,0.988950276243094,cnn
specificity,0.9917279411764706,cnn
specificity,0.9899082568807339,cnn
specificity,0.9871086556169429,cnn
specificity,0.9862132352941176,cnn
specificity,0.990791896869245,cnn
specificity,0.9871441689623508,cnn
specificity,0.9889400921658986,cnn
specificity,0.98989898989899,cnn
specificity,0.990791896869245,cnn
specificity,0.990791896869245,cnn
specificity,0.9907749077490775,cnn
specificity,0.9870967741935484,cnn
specificity,0.990791896869245,cnn
specificity,0.9824884792626728,cnn
specificity,0.9788408463661453,cnn
specificity,0.989843028624192,cnn
specificity,0.9935602575896965,cnn
specificity,0.9898804047838087,cnn
specificity,0.9806094182825484,cnn
specificity,0.9861623616236163,cnn
specificity,0.9889705882352942,cnn
specificity,0.9889807162534435,cnn
specificity,0.9898897058823529,cnn
specificity,0.9816176470588235,cnn
specificity,0.9889400921658986,cnn
specificity,0.9871323529411765,cnn
specificity,0.9926402943882244,cnn
specificity,0.990791896869245,cnn
specificity,0.9862132352941176,cnn
specificity,0.985280588776449,cnn
specificity,0.9861878453038674,cnn
specificity,0.9908340971585701,cnn
specificity,0.992653810835629,cnn
specificity,0.9917431192660551,cnn
specificity,0.9917127071823204,cnn
specificity,0.9862258953168044,cnn
specificity,0.9880404783808647,cnn
specificity,0.9889705882352942,cnn
specificity,0.9871323529411765,cnn
specificity,0.9916589434661723,cnn
specificity,0.9898523985239852,cnn
specificity,0.9898897058823529,cnn
specificity,0.9898523985239852,cnn
specificity,0.988909426987061,cnn
specificity,0.992626728110599,cnn
specificity,0.9825367647058824,cnn
specificity,0.992626728110599,cnn
specificity,0.9917355371900827,cnn
auc_roc,0.4953959484346225,cnn
auc_roc,0.7110599078341014,cnn
auc_roc,0.6190257352941176,cnn
auc_roc,0.7453959484346225,cnn
auc_roc,0.5940202391904323,cnn
auc_roc,0.6639042357274402,cnn
auc_roc,0.6584022038567493,cnn
auc_roc,0.6620626151012892,cnn
auc_roc,0.4935483870967742,cnn
auc_roc,0.6616022099447514,cnn
auc_roc,0.6051092643890428,cnn
auc_roc,0.4917431192660551,cnn
auc_roc,0.636405529953917,cnn
auc_roc,0.5931002759889604,cnn
auc_roc,0.5967801287948482,cnn
auc_roc,0.5672811059907833,cnn
auc_roc,0.7449448529411765,cnn
auc_roc,0.7926402943882246,cnn
auc_roc,0.49172794117647056,cnn
auc_roc,0.7449261992619925,cnn
auc_roc,0.6181066176470588,cnn
auc_roc,0.6190036900369004,cnn
auc_roc,0.5944802207911684,cnn
auc_roc,0.6616161616161617,cnn
auc_roc,0.6583793738489871,cnn
auc_roc,0.49494485294117646,cnn
auc_roc,0.6208639705882353,cnn
auc_roc,0.7403669724770642,cnn
auc_roc,0.5921803127874885,cnn
auc_roc,0.6162683823529412,cnn
auc_roc,0.7407749077490775,cnn
auc_roc,0.6940202391904323,cnn
auc_roc,0.5626728110599077,cnn
auc_roc,0.6972401103955842,cnn
auc_roc,0.6204044117647058,cnn
auc_roc,0.49724264705882354,cnn
auc_roc,0.7797235023041474,cnn
auc_roc,0.6185661764705882,cnn
auc_roc,0.8681066176470588,cnn
auc_roc,0.6620752984389348,cnn
auc_roc,0.4944802207911684,cnn
auc_roc,0.6387096774193548,cnn
auc_roc,0.6606813996316758,cnn
auc_roc,0.49171270718232046,cnn
auc_roc,0.6625230202578268,cnn
auc_roc,0.6842712177121771,cnn
auc_roc,0.5759668508287293,cnn
auc_roc,0.7426199261992619,cnn
auc_roc,0.5755064456721916,cnn
auc_roc,0.7430939226519336,cnn
auc_roc,0.9944954128440366,cnn
auc_roc,0.662534435261708,cnn
auc_roc,0.6204044117647058,cnn
auc_roc,0.6204044117647058,cnn
auc_roc,0.5773480662983426,cnn
auc_roc,0.6931002759889604,cnn
auc_roc,0.49495412844036696,cnn
auc_roc,0.49265381083562904,cnn
auc_roc,0.6354838709677418,cnn
auc_roc,0.6565656565656565,cnn
auc_roc,0.49400921658986174,cnn
auc_roc,0.6166974169741698,cnn
auc_roc,0.4944802207911684,cnn
auc_roc,0.6368663594470045,cnn
auc_roc,0.5654377880184331,cnn
auc_roc,0.49356617647058826,cnn
auc_roc,0.6199448529411764,cnn
auc_roc,0.5626728110599077,cnn
auc_roc,0.6634527089072543,cnn
auc_roc,0.6931002759889604,cnn
auc_roc,0.7440366972477065,cnn
auc_roc,0.49126034958601655,cnn
auc_roc,0.49216589861751153,cnn
auc_roc,0.5750460405156538,cnn
auc_roc,0.5654377880184331,cnn
auc_roc,0.6064943059402893,cnn
auc_roc,0.6167279411764706,cnn
auc_roc,0.49355432780847147,cnn
auc_roc,0.5791896869244936,cnn
auc_roc,0.7421875,cnn
auc_roc,0.6391705069124423,cnn
auc_roc,0.6444547134935305,cnn
auc_roc,0.5935602575896963,cnn
auc_roc,0.5958601655933762,cnn
auc_roc,0.8292011019283746,cnn
auc_roc,0.6776553696072661,cnn
auc_roc,0.6190257352941176,cnn
auc_roc,0.6217830882352942,cnn
auc_roc,0.7435779816513761,cnn
auc_roc,0.5958601655933762,cnn
auc_roc,0.49402573529411764,cnn
auc_roc,0.7690058479532164,cnn
auc_roc,0.660238751147842,cnn
auc_roc,0.7435543278084714,cnn
auc_roc,0.4940421631530706,cnn
auc_roc,0.6597796143250688,cnn
auc_roc,0.6944802207911683,cnn
auc_roc,0.6606813996316758,cnn
auc_roc,0.4916897506925208,cnn
auc_roc,0.4921731123388582,cnn
auc_roc,0.6190036900369004,cnn
auc_roc,0.4954086317722681,cnn
auc_roc,0.49445983379501385,cnn
auc_roc,0.49263351749539597,cnn
auc_roc,0.660238751147842,cnn
auc_roc,0.6194852941176471,cnn
auc_roc,0.49358386801099907,cnn
auc_roc,0.6185661764705882,cnn
auc_roc,0.6185661764705882,cnn
auc_roc,0.49494020239190434,cnn
auc_roc,0.5778084714548803,cnn
auc_roc,0.6359447004608294,cnn
auc_roc,0.6593001841620626,cnn
auc_roc,0.4954086317722681,cnn
auc_roc,0.6046475838719607,cnn
auc_roc,0.7426470588235294,cnn
auc_roc,0.7435424354243542,cnn
auc_roc,0.5658986175115207,cnn
auc_roc,0.7426605504587156,cnn
auc_roc,0.6359447004608294,cnn
auc_roc,0.6185661764705882,cnn
auc_roc,0.5954001839926403,cnn
auc_roc,0.5500153893505694,cnn
auc_roc,0.6382488479262672,cnn
auc_roc,0.4963133640552995,cnn
auc_roc,0.6611418047882136,cnn
auc_roc,0.494949494949495,cnn
auc_roc,0.5541974169741697,cnn
auc_roc,0.6435304990757855,cnn
auc_roc,0.8074261992619927,cnn
auc_roc,0.6629935720844812,cnn
auc_roc,0.6629834254143646,cnn
auc_roc,0.7431066176470588,cnn
auc_roc,0.8685661764705883,cnn
auc_roc,0.6190257352941176,cnn
auc_roc,0.49081726354453625,cnn
auc_roc,0.6606813996316758,cnn
auc_roc,0.7431066176470588,cnn
auc_roc,0.49265381083562904,cnn
auc_roc,0.4944802207911684,cnn
auc_roc,0.5778084714548803,cnn
auc_roc,0.7713142505386273,cnn
auc_roc,0.549092028316405,cnn
auc_roc,0.49264705882352944,cnn
auc_roc,0.6616161616161617,cnn
auc_roc,0.5940202391904323,cnn
auc_roc,0.6593204775022957,cnn
auc_roc,0.5949402023919044,cnn
auc_roc,0.6148897058823529,cnn
auc_roc,0.7440147329650092,cnn
auc_roc,0.5569649446494466,cnn
auc_roc,0.826427255985267,cnn
auc_roc,0.7967801287948483,cnn
auc_roc,0.8268876611418048,cnn
auc_roc,0.6405529953917051,cnn
auc_roc,0.6767303002270626,cnn
auc_roc,0.6384473197781886,cnn
auc_roc,0.7403669724770642,cnn
auc_roc,0.5949402023919044,cnn
auc_roc,0.49402573529411764,cnn
auc_roc,0.4944802207911684,cnn
auc_roc,0.7444954128440368,cnn
auc_roc,0.7416974169741698,cnn
auc_roc,0.4958563535911602,cnn
auc_roc,0.6373271889400921,cnn
auc_roc,0.7444649446494466,cnn
auc_roc,0.6194852941176471,cnn
auc_roc,0.6602209944751382,cnn
auc_roc,0.5782688766114181,cnn
auc_roc,0.494475138121547,cnn
auc_roc,0.7453959484346225,cnn
auc_roc,0.7078341013824885,cnn
auc_roc,0.7073732718894009,cnn
auc_roc,0.5931002759889604,cnn
auc_roc,0.49128440366972476,cnn
auc_roc,0.5467836257309941,cnn
auc_roc,0.49402573529411764,cnn
auc_roc,0.9949587534372136,cnn
auc_roc,0.49400921658986174,cnn
auc_roc,0.5967801287948482,cnn
auc_roc,0.5759668508287293,cnn
auc_roc,0.6368663594470045,cnn
auc_roc,0.6972401103955842,cnn
auc_roc,0.8699448529411764,cnn
auc_roc,0.5626728110599077,cnn
auc_roc,0.6579430670339761,cnn
auc_roc,0.6597605893186004,cnn
auc_roc,0.5935602575896963,cnn
auc_roc,0.496316758747698,cnn
auc_roc,0.49127640036730946,cnn
auc_roc,0.6639118457300275,cnn
auc_roc,0.6199448529411764,cnn
auc_roc,0.7954001839926403,cnn
auc_roc,0.6643709825528007,cnn
auc_roc,0.6602031394275161,cnn
auc_roc,0.6565096952908587,cnn
auc_roc,0.660238751147842,cnn
auc_roc,0.6606978879706152,cnn
auc_roc,0.6317382894626188,cnn
auc_roc,0.7431192660550459,cnn
auc_roc,0.6963201471941122,cnn
auc_roc,0.5663594470046083,cnn
auc_roc,0.6611265004616804,cnn
auc_roc,0.5917203311867525,cnn
auc_roc,0.6368663594470045,cnn
auc_roc,0.6824261992619927,cnn
auc_roc,0.4935779816513761,cnn
auc_roc,0.7458639705882353,cnn
auc_roc,0.6588397790055248,cnn
auc_roc,0.828268876611418,cnn
auc_roc,0.605570944906125,cnn
auc_roc,0.7430811808118082,cnn
auc_roc,0.6032625423207142,cnn
auc_roc,0.6354838709677418,cnn
auc_roc,0.564516129032258,cnn
auc_roc,0.6382488479262672,cnn
auc_roc,0.5654377880184331,cnn
auc_roc,0.6368663594470045,cnn
auc_roc,0.494475138121547,cnn
auc_roc,0.5931002759889604,cnn
auc_roc,0.49495412844036696,cnn
auc_roc,0.4931066176470588,cnn
auc_roc,0.7416974169741698,cnn
auc_roc,0.4958639705882353,cnn
auc_roc,0.4944852941176471,cnn
auc_roc,0.6967801287948482,cnn
auc_roc,0.6208639705882353,cnn
auc_roc,0.4930939226519337,cnn
auc_roc,0.5935602575896963,cnn
auc_roc,0.6620626151012892,cnn
auc_roc,0.6412199630314234,cnn
auc_roc,0.662534435261708,cnn
auc_roc,0.4949261992619926,cnn
auc_roc,0.6776553696072661,cnn
auc_roc,0.5682027649769585,cnn
auc_roc,0.5949402023919044,cnn
auc_roc,0.6972401103955842,cnn
auc_roc,0.49402573529411764,cnn
auc_roc,0.7935602575896964,cnn
auc_roc,0.744954128440367,cnn
auc_roc,0.6963201471941122,cnn
auc_roc,0.4949355432780847,cnn
auc_roc,0.6046475838719607,cnn
auc_roc,0.5935602575896963,cnn
auc_roc,0.6963201471941122,cnn
auc_roc,0.6629732225300091,cnn
auc_roc,0.6606978879706152,cnn
auc_roc,0.7092165898617512,cnn
auc_roc,0.4954086317722681,cnn
auc_roc,0.567741935483871,cnn
auc_roc,0.5944802207911684,cnn
auc_roc,0.5574261992619927,cnn
auc_roc,0.5949402023919044,cnn
auc_roc,0.7458487084870848,cnn
auc_roc,0.49494020239190434,cnn
auc_roc,0.6387096774193548,cnn
auc_roc,0.6629732225300091,cnn
auc_roc,0.49310027598896045,cnn
auc_roc,0.5486303477993228,cnn
auc_roc,0.5782688766114181,cnn
auc_roc,0.660238751147842,cnn
auc_roc,0.6611265004616804,cnn
auc_roc,0.4926267281105991,cnn
auc_roc,0.5805709023941069,cnn
auc_roc,0.6606813996316758,cnn
auc_roc,0.49402573529411764,cnn
auc_roc,0.49586776859504134,cnn
auc_roc,0.7023148148148148,cnn
auc_roc,0.6597796143250688,cnn
auc_roc,0.6593001841620626,cnn
auc_roc,0.5759668508287293,cnn
auc_roc,0.5658986175115207,cnn
auc_roc,0.6158088235294118,cnn
auc_roc,0.6620626151012892,cnn
auc_roc,0.4954044117647059,cnn
auc_roc,0.4954044117647059,cnn
auc_roc,0.4940147329650092,cnn
auc_roc,0.5578874538745388,cnn
auc_roc,0.6593001841620626,cnn
auc_roc,0.7458639705882353,cnn
auc_roc,0.7815668202764976,cnn
auc_roc,0.6634527089072543,cnn
auc_roc,0.8273645546372819,cnn
auc_roc,0.7431192660550459,cnn
auc_roc,0.49445983379501385,cnn
auc_roc,0.6190257352941176,cnn
auc_roc,0.4930939226519337,cnn
auc_roc,0.6629834254143646,cnn
auc_roc,0.7430811808118082,cnn
auc_roc,0.7064516129032259,cnn
auc_roc,0.4935602575896964,cnn
auc_roc,0.49403669724770644,cnn
auc_roc,0.6606978879706152,cnn
auc_roc,0.49311926605504586,cnn
auc_roc,0.49402023919043236,cnn
auc_roc,0.6597796143250688,cnn
auc_roc,0.7935304990757855,cnn
auc_roc,0.4912683823529412,cnn
auc_roc,0.746783088235294,cnn
auc_roc,0.4963302752293578,cnn
auc_roc,0.7176054170514005,cnn
auc_roc,0.7472477064220182,cnn
auc_roc,0.4944802207911684,cnn
auc_roc,0.8269054178145087,cnn
auc_roc,0.4885215794306703,cnn
auc_roc,0.660238751147842,cnn
auc_roc,0.660238751147842,cnn
auc_roc,0.49495412844036696,cnn
auc_roc,0.4944954128440367,cnn
auc_roc,0.5839710705575646,cnn
auc_roc,0.7931002759889605,cnn
auc_roc,0.7444649446494466,cnn
auc_roc,0.6824261992619927,cnn
auc_roc,0.6194852941176471,cnn
auc_roc,0.49585253456221196,cnn
auc_roc,0.4935779816513761,cnn
auc_roc,0.49494485294117646,cnn
auc_roc,0.6597796143250688,cnn
auc_roc,0.6368663594470045,cnn
auc_roc,0.6616161616161617,cnn
auc_roc,0.5940202391904323,cnn
auc_roc,0.6190257352941176,cnn
auc_roc,0.5931002759889604,cnn
auc_roc,0.49355432780847147,cnn
auc_roc,0.744475138121547,cnn
auc_roc,0.6611418047882136,cnn
auc_roc,0.5796500920810314,cnn
auc_roc,0.5949402023919044,cnn
auc_roc,0.6377880184331797,cnn
auc_roc,0.5931002759889604,cnn
auc_roc,0.7143736534318252,cnn
auc_roc,0.7430811808118082,cnn
auc_roc,0.7435661764705882,cnn
auc_roc,0.6616161616161617,cnn
auc_roc,0.6359447004608294,cnn
auc_roc,0.4935779816513761,cnn
auc_roc,0.6954001839926403,cnn
auc_roc,0.6176470588235294,cnn
auc_roc,0.5791896869244936,cnn
auc_roc,0.7421731123388582,cnn
auc_roc,0.6953789279112754,cnn
auc_roc,0.7967652495378929,cnn
auc_roc,0.6625230202578268,cnn
auc_roc,0.6620626151012892,cnn
auc_roc,0.6285005466319065,cnn
auc_roc,0.4954044117647059,cnn
auc_roc,0.6204044117647058,cnn
auc_roc,0.5560424354243543,cnn
auc_roc,0.5631336405529954,cnn
auc_roc,0.7198721722310991,cnn
auc_roc,0.49495412844036696,cnn
auc_roc,0.49306839186691315,cnn
auc_roc,0.6912603495860165,cnn
auc_roc,0.7685441674361342,cnn
auc_roc,0.49494485294117646,cnn
auc_roc,0.6593001841620626,cnn
auc_roc,0.4931255728689276,cnn
auc_roc,0.6185661764705882,cnn
auc_roc,0.7449448529411765,cnn
auc_roc,0.7453959484346225,cnn
auc_roc,0.6602209944751382,cnn
auc_roc,0.4967771639042357,cnn
auc_roc,0.5555811808118081,cnn
auc_roc,0.6444547134935305,cnn
auc_roc,0.5565036900369004,cnn
auc_roc,0.4921803127874885,cnn
auc_roc,0.7221848456816079,cnn
auc_roc,0.572744014732965,cnn
auc_roc,0.49126034958601655,cnn
auc_roc,0.6620752984389348,cnn
auc_roc,0.6620626151012892,cnn
auc_roc,0.5663594470046083,cnn
auc_roc,0.6368663594470045,cnn
auc_roc,0.636405529953917,cnn
auc_roc,0.6917203311867525,cnn
auc_roc,0.6602031394275161,cnn
auc_roc,0.6060326254232072,cnn
auc_roc,0.576427255985267,cnn
auc_roc,0.49585253456221196,cnn
auc_roc,0.7949402023919044,cnn
auc_roc,0.4963235294117647,cnn
auc_roc,0.4976979742173112,cnn
auc_roc,0.7422018348623853,cnn
auc_roc,0.7069124423963135,cnn
auc_roc,0.7788018433179723,cnn
auc_roc,0.6190257352941176,cnn
auc_roc,0.49169741697416974,cnn
auc_roc,0.4972375690607735,cnn
auc_roc,0.6167279411764706,cnn
auc_roc,0.6204044117647058,cnn
auc_roc,0.6181066176470588,cnn
auc_roc,0.6833487084870848,cnn
auc_roc,0.8069649446494466,cnn
auc_roc,0.5555811808118081,cnn
auc_roc,0.7440366972477065,cnn
auc_roc,0.5844336052476664,cnn
auc_roc,0.5588099630996309,cnn
auc_roc,0.49356617647058826,cnn
auc_roc,0.5931002759889604,cnn
auc_roc,0.5768876611418049,cnn
auc_roc,0.7412844036697247,cnn
auc_roc,0.49358386801099907,cnn
auc_roc,0.7444852941176471,cnn
auc_roc,0.6199448529411764,cnn
auc_roc,0.6565656565656565,cnn
auc_roc,0.4940421631530706,cnn
auc_roc,0.49400921658986174,cnn
auc_roc,0.49494485294117646,cnn
auc_roc,0.5949402023919044,cnn
auc_roc,0.6208639705882353,cnn
auc_roc,0.6620498614958448,cnn
auc_roc,0.567741935483871,cnn
auc_roc,0.9120626151012892,cnn
auc_roc,0.8046586715867159,cnn
auc_roc,0.6190257352941176,cnn
auc_roc,0.6190257352941176,cnn
auc_roc,0.6935304990757855,cnn
auc_roc,0.617619926199262,cnn
auc_roc,0.7435779816513761,cnn
auc_roc,0.49402023919043236,cnn
auc_roc,0.6616161616161617,cnn
auc_roc,0.5796500920810314,cnn
auc_roc,0.5782688766114181,cnn
auc_roc,0.4912523020257827,cnn
auc_roc,0.5773480662983426,cnn
auc_roc,0.6602031394275161,cnn
auc_roc,0.6912603495860165,cnn
auc_roc,0.7440257352941175,cnn
auc_roc,0.5908003679852806,cnn
auc_roc,0.49356617647058826,cnn
auc_roc,0.6171586715867159,cnn
auc_roc,0.6620752984389348,cnn
auc_roc,0.6944802207911683,cnn
auc_roc,0.7449448529411765,cnn
auc_roc,0.6625230202578268,cnn
auc_roc,0.6046475838719607,cnn
auc_roc,0.5569649446494466,cnn
auc_roc,0.8264462809917354,cnn
auc_roc,0.580110497237569,cnn
auc_roc,0.7797235023041474,cnn
auc_roc,0.6171875,cnn
auc_roc,0.5958601655933762,cnn
auc_roc,0.6949402023919043,cnn
auc_roc,0.6931002759889604,cnn
auc_roc,0.7152970144659895,cnn
auc_roc,0.6819649446494466,cnn
auc_roc,0.5649769585253456,cnn
auc_roc,0.6041859033548784,cnn
auc_roc,0.8685424354243543,cnn
auc_roc,0.5640552995391704,cnn
auc_roc,0.4972401103955842,cnn
auc_roc,0.5963201471941122,cnn
auc_roc,0.6944802207911683,cnn
auc_roc,0.7467771639042357,cnn
auc_roc,0.6185661764705882,cnn
auc_roc,0.6574585635359116,cnn
auc_roc,0.5787292817679558,cnn
auc_roc,0.7096774193548387,cnn
auc_roc,0.6949402023919043,cnn
auc_roc,0.5954001839926403,cnn
auc_roc,0.644916820702403,cnn
auc_roc,0.4908003679852806,cnn
auc_roc,0.5787292817679558,cnn
auc_roc,0.49173553719008267,cnn
auc_roc,0.7463099630996309,cnn
auc_roc,0.5672811059907833,cnn
auc_roc,0.6615881809787626,cnn
auc_roc,0.496309963099631,cnn
auc_roc,0.7944802207911684,cnn
auc_roc,0.4935720844811754,cnn
auc_roc,0.6963201471941122,cnn
auc_roc,0.8269054178145087,cnn
auc_roc,0.49770431588613406,cnn
auc_roc,0.5926402943882245,cnn
auc_roc,0.5931002759889604,cnn
auc_roc,0.4963269054178145,cnn
auc_roc,0.4940147329650092,cnn
auc_roc,0.7435543278084714,cnn
auc_roc,0.6597414589104339,cnn
auc_roc,0.5954001839926403,cnn
auc_roc,0.5787292817679558,cnn
auc_roc,0.6606978879706152,cnn
auc_roc,0.5691244239631337,cnn
auc_roc,0.5486303477993228,cnn
auc_roc,0.7449261992619925,cnn
auc_roc,0.49450045829514205,cnn
auc_roc,0.5912603495860166,cnn
auc_roc,0.7087557603686636,cnn
auc_roc,0.8694852941176471,cnn
auc_roc,0.5940202391904323,cnn
auc_roc,0.6940202391904323,cnn
auc_roc,0.7949402023919044,cnn
auc_roc,0.7745460141582025,cnn
auc_roc,0.6602209944751382,cnn
auc_roc,0.7458487084870848,cnn
auc_roc,0.6583793738489871,cnn
auc_roc,0.6620626151012892,cnn
auc_roc,0.5912603495860166,cnn
auc_roc,0.7412683823529412,cnn
auc_roc,0.7078341013824885,cnn
auc_roc,0.6175925925925926,cnn
auc_roc,0.6162683823529412,cnn
auc_roc,0.7967801287948483,cnn
auc_roc,0.5954001839926403,cnn
auc_roc,0.5574261992619927,cnn
auc_roc,0.6958601655933763,cnn
auc_roc,0.6199448529411764,cnn
auc_roc,0.9944954128440366,cnn
auc_roc,0.6949168207024029,cnn
auc_roc,0.7069124423963135,cnn
auc_roc,0.992667277726856,cnn
auc_roc,0.6898336414048059,cnn
auc_roc,0.5569649446494466,cnn
auc_roc,0.7472477064220182,cnn
auc_roc,0.7472426470588235,cnn
auc_roc,0.6359447004608294,cnn
auc_roc,0.4977022058823529,cnn
auc_roc,0.6199448529411764,cnn
auc_roc,0.49586776859504134,cnn
auc_roc,0.6634527089072543,cnn
auc_roc,0.49770642201834864,cnn
auc_roc,0.744475138121547,cnn
auc_roc,0.49770431588613406,cnn
auc_roc,0.6611570247933883,cnn
auc_roc,0.49494485294117646,cnn
auc_roc,0.49494020239190434,cnn
auc_roc,0.49403669724770644,cnn
auc_roc,0.4954001839926403,cnn
auc_roc,0.49449035812672176,cnn
auc_roc,0.6373271889400921,cnn
auc_roc,0.7949402023919044,cnn
auc_roc,0.744475138121547,cnn
auc_roc,0.6648148148148149,cnn
auc_roc,0.6190257352941176,cnn
auc_roc,0.6602209944751382,cnn
auc_roc,0.662534435261708,cnn
auc_roc,0.5654377880184331,cnn
auc_roc,0.6602209944751382,cnn
auc_roc,0.6935602575896963,cnn
auc_roc,0.6396313364055299,cnn
auc_roc,0.7458715596330275,cnn
auc_roc,0.6204044117647058,cnn
auc_roc,0.6935602575896963,cnn
auc_roc,0.49679193400549954,cnn
auc_roc,0.6606813996316758,cnn
auc_roc,0.5926402943882245,cnn
auc_roc,0.746783088235294,cnn
auc_roc,0.49356617647058826,cnn
auc_roc,0.5439926062846581,cnn
auc_roc,0.49265381083562904,cnn
auc_roc,0.4908003679852806,cnn
auc_roc,0.6574585635359116,cnn
